date,code,name,sector,dcs,coverage,category,dim1,dim2,dim3,dim4,dim5,part_3-a,part_3-b,part_3-c,part_3-d,part_4-a,part_4-c,part_4-d,part_5-a,part_5-b,part_5-c,part_5-d,missing,part_1-a,part_1-b,part_1-c,part_1-d,part_1-e,part_1-f,part_1-g,part_1-h,part_2-a,part_2-b,part_2-c,part_2-d,part_4-b
2026-08-18,6963,ローム,電気機器,50.87,0.4,除外,0.7028,0.6827,0.5941,0.25,0.3141,0.7043,0.4248,0.914,0.3333,0.8,0.0,0.2,0.0,0.1111,0.1453,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.2222,1.0,0.4,0.9565,0.839,0.9355,0.0,0.0
2026-08-18,6965,浜松ホトニクス,電気機器,56.31,0.4,除外,0.712,0.4758,0.5957,0.3919,0.64,1.0,0.1951,0.6542,0.5333,0.7727,0.1579,0.2,0.6715,0.3575,0.5312,1.0,"2,3,4",1.0,1.0,1.0,0.0,1.0,0.2958,1.0,0.4,0.6372,0.3305,0.9355,0.0,0.4368
2026-08-18,6966,三井ハイテック,電気機器,60.44,0.4,除外,0.675,0.7163,0.519,0.5599,0.5516,1.0,0.5644,0.3784,0.1333,0.9545,0.1579,0.2,0.0,0.5269,0.6795,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.6162,0.3136,0.9355,1.0,0.9273
2026-08-18,6971,京セラ,電気機器,64.93,0.4,除外,0.9839,0.8799,0.5804,0.25,0.5522,1.0,0.4979,0.6238,0.2,0.8,0.0,0.2,0.0907,0.4444,0.6736,1.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.8713,1.0,1.0,0.8891,0.6949,0.9355,1.0,0.0
2026-08-18,6976,太陽誘電,電気機器,51.75,0.4,除外,0.625,0.7255,0.4348,0.5224,0.2798,0.6822,0.3692,0.6879,0.0,0.8,0.7895,0.5,0.0,0.4444,0.5323,0.1423,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9918,0.9746,0.9355,0.0,0.0
2026-08-18,6981,村田製作所,電気機器,56.51,0.4,除外,0.625,0.7199,0.5251,0.5544,0.4009,0.9175,0.2764,0.84,0.0667,0.9545,0.7368,0.5,0.0,0.3889,0.474,0.7406,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9865,0.9576,0.9355,0.0,0.0263
2026-08-18,6988,日東電工,化学,36.12,0.2,除外,0.0,0.6008,0.5146,0.4188,0.272,0.2891,0.2888,0.8137,0.6667,0.0,0.675,1.0,0.568,0.1428,0.3772,0.0,"1,3,4,5",,,,,,,,,0.4123,0.2812,0.7097,1.0,0.0
2026-08-18,6995,東海理化電機製作所,輸送用機器,46.62,0.2,除外,0.5642,0.6852,0.5007,0.1331,0.4476,0.5449,0.178,0.8799,0.4,0.2273,0.1053,0.2,1.0,,0.1646,0.1782,"1,3,4,5",1.0,1.0,0.5,0.0,0.8282,0.5852,0.5,0.1,0.6109,0.775,0.3548,1.0,0.0
2026-08-18,6996,ニチコン,電気機器,52.27,0.4,除外,0.675,0.6693,0.5717,0.3913,0.3062,0.9105,0.4477,0.7955,0.1333,0.9545,0.0526,0.2,0.0,0.1111,0.6155,0.4984,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.9453,0.7966,0.9355,0.0,0.3579
2026-08-18,6997,日本ケミコン,電気機器,56.5,0.6,監視,0.625,0.6981,0.7018,0.5057,0.2946,0.9968,0.5018,0.8421,0.4667,0.9545,0.0526,0.2,0.0,,0.6083,0.2754,"4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.967,0.8898,0.9355,0.0,0.8158
2026-08-18,6999,ＫＯＡ,電気機器,52.24,0.4,除外,0.7005,0.6852,0.4006,0.4031,0.4225,0.0,0.5385,0.6638,0.4,0.9545,0.1579,0.5,0.0,0.2222,0.4677,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.2039,1.0,0.4,0.958,0.8475,0.9355,0.0,0.0
2026-08-18,7003,三井Ｅ＆Ｓ,機械,43.9,0.2,除外,0.2199,0.5442,0.3855,,0.6064,0.0,0.0856,0.7898,0.6667,0.1818,0.1579,0.2,0.9586,0.1276,0.3393,1.0,"1,2,3,4",0.0,0.659,0.0,0.0,1.0,0.0,0.0,0.1,0.7504,0.5876,0.8387,0.0,
2026-08-18,7004,カナデビア,機械,58.43,0.4,除外,0.7171,0.4022,0.5853,0.5255,0.6913,0.6924,0.4881,0.4939,0.6667,0.9545,0.1053,0.2,0.6496,0.3027,0.9246,0.8884,"2,3,4",1.0,1.0,1.0,0.0,1.0,0.3365,1.0,0.4,0.5022,0.268,0.8387,0.0,0.8421
2026-08-18,7011,三菱重工業,機械,41.91,0.4,除外,0.0,0.3076,0.7235,,0.6455,0.755,0.5651,0.8407,0.7333,0.1364,0.2105,0.5,0.9103,0.1269,0.5449,1.0,"1,2,4",,,,,,,,,0.2781,0.1134,0.8387,0.0,
2026-08-18,7012,川崎重工業,輸送用機器,47.89,0.2,除外,0.4276,0.3724,0.4763,,0.6392,0.3767,0.329,0.5995,0.6,0.2273,0.2105,0.2,0.9785,0.1707,0.8998,0.5079,"1,2,3,4",0.0,1.0,0.5,0.0,1.0,0.0204,0.5,0.4,0.5097,0.625,0.3548,0.0,
2026-08-18,7013,ＩＨＩ,機械,54.33,0.2,除外,0.4045,0.5732,0.4509,,0.7447,0.5852,0.3696,0.0489,0.8,0.1818,0.0526,0.5,0.9316,0.1008,0.9463,1.0,"1,2,3,4",0.0,0.7364,0.5,1.0,1.0,0.0,0.0,0.0,0.5232,0.2887,0.8387,0.6422,
2026-08-18,7014,名村造船所,輸送用機器,54.84,0.2,除外,0.7576,0.5793,0.4747,0.408,0.5221,0.334,0.4846,0.6804,0.4,0.1818,0.95,0.5,0.8452,0.1006,0.5982,0.5446,"2,3,4,5",1.0,1.0,0.0,1.0,1.0,0.0611,1.0,1.0,0.4625,0.5,0.3548,1.0,0.0
2026-08-18,7047,ポート,サービス業,65.93,0.6,監視,0.9941,0.6573,0.6249,,0.361,1.0,0.0489,0.984,0.4667,,0.1579,0.2,0.7564,,0.2777,0.0489,"4,5",1.0,1.0,1.0,1.0,1.0,0.9529,1.0,1.0,0.6297,0.8706,0.129,1.0,0.4545
2026-08-18,7082,ジモティー,サービス業,42.12,0.2,除外,0.0,0.3523,0.45,,0.8826,1.0,0.0,0.0,0.8,,0.6316,0.5,1.0,0.5304,1.0,1.0,"1,2,3,4",,,,,,,,,0.5037,0.7765,0.129,0.0,1.0
2026-08-18,7085,カーブスホールディングス,サービス業,50.24,0.4,除外,0.8868,0.6391,0.2115,,0.2722,0.0,0.2227,0.5567,0.0667,,0.2105,0.2,0.4509,0.1111,0.5268,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.7948,1.0,0.3,0.5802,0.8471,0.129,1.0,0.8895
2026-08-18,7128,フルサト・マルカホールディングス,卸売業,44.18,0.2,除外,0.9783,0.507,0.3105,0.4131,0.0,0.0,0.6421,0.0,0.6,0.0,0.825,0.5,0.0,,0.0,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.826,1.0,1.0,0.3583,0.2826,0.3871,1.0,0.3273
2026-08-18,7130,ヤマエグループホールディングス,卸売業,41.5,0.0,除外,0.5848,0.3712,0.1917,0.5429,0.3843,0.1811,0.1858,0.0,0.4,0.1364,0.5263,1.0,1.0,0.126,0.2247,0.1865,"1,2,3,4,5",1.0,0.725,1.0,0.0,0.732,0.6213,0.5,0.1,0.5435,0.5543,0.3871,0.0,0.5091
2026-08-18,7148,ＦＰＧ,証券、商品先物取引業,24.74,0.0,除外,0.0,0.0,0.5226,,0.4668,0.2688,0.3143,0.774,0.7333,0.0,0.9,0.2,0.8151,0.1751,0.3236,0.5534,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,7157,ライフネット生命保険,保険業,36.92,0.4,除外,0.0,0.0,0.7141,,0.7628,0.718,0.507,0.6982,0.9333,0.2273,0.2632,0.2,1.0,0.223,0.8282,1.0,"1,2,4",,,,,,,,,,,,,
2026-08-18,7164,全国保証,その他金融業,30.79,0.2,除外,0.0,0.0,0.6531,0.314,0.5724,0.6722,0.3728,0.9673,0.6,0.5455,0.2105,0.5,0.6398,0.3399,0.3765,0.9335,"1,2,4,5",,,,,,,,,,,,,0.0
2026-08-18,7167,めぶきフィナンシャルグループ,銀行業,63.89,0.4,除外,0.9894,0.8035,0.3584,,0.4043,0.3114,0.4511,0.6047,0.0667,,0.1579,0.2,0.6474,,0.5656,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.9152,1.0,1.0,0.8808,0.3333,1.0,1.0,0.0
2026-08-18,7172,ジャパンインベストメントアドバイザー,証券、商品先物取引業,39.35,0.2,除外,0.6645,0.3548,0.3674,0.1254,0.4552,0.1147,0.1331,0.9553,0.2667,0.0909,0.2105,0.2,0.8777,0.1676,0.3082,0.4674,"2,3,4,5",1.0,0.8264,0.5,1.0,0.5565,0.3331,1.0,0.1,0.4708,0.4,0.5484,0.0,0.0
2026-08-18,7173,東京きらぼしフィナンシャルグループ,銀行業,65.77,0.6,監視,0.8688,0.8578,0.7661,0.3421,0.4537,1.0,0.7623,0.3687,0.9333,0.8,0.3684,0.2,0.5361,0.3441,0.8781,0.0563,"4,5",1.0,1.0,1.0,1.0,1.0,0.6502,1.0,0.3,0.901,0.5303,1.0,1.0,0.0
2026-08-18,7177,ＧＭＯフィナンシャルホールディングス,証券、商品先物取引業,73.63,0.8,本命,0.9634,0.4471,0.7503,0.6866,0.834,1.0,0.4295,0.7717,0.8,0.7727,0.6316,0.5,0.993,0.5232,0.8197,1.0,2,1.0,1.0,1.0,1.0,0.9785,0.7283,1.0,1.0,0.59,0.65,0.5484,0.0,0.8421
2026-08-18,7180,九州フィナンシャルグループ,銀行業,59.13,0.6,監視,0.8768,0.8363,0.4341,0.1,0.7095,0.5147,0.2524,0.5693,0.4,0.2,0.0,0.2,0.6412,,0.4874,1.0,"3,4",1.0,1.0,1.0,1.0,1.0,0.7143,1.0,0.3,0.8906,0.4545,1.0,1.0,0.0
2026-08-18,7181,かんぽ生命保険,保険業,55.76,0.4,除外,0.872,0.7739,0.485,0.1768,0.4803,0.4131,0.4087,0.3846,0.7333,0.0,0.0526,0.2,1.0,,0.441,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.6759,1.0,0.3,0.6964,0.625,0.7742,1.0,0.4545
2026-08-18,7182,ゆうちょ銀行,銀行業,55.26,0.6,監視,0.7183,0.6907,0.5465,0.1789,0.6285,0.5026,0.4204,0.7962,0.4667,0.2,0.3158,0.2,0.567,,0.3186,1.0,"3,4",1.0,1.0,1.0,0.0,1.0,0.6461,1.0,0.1,0.8921,0.4697,1.0,0.401,0.0
2026-08-18,7184,富山第一銀行,銀行業,64.18,0.4,除外,0.9757,0.9486,0.5548,0.4125,0.3172,0.3428,0.3975,0.9457,0.5333,0.2,0.95,0.5,0.5905,,0.3611,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.8059,1.0,1.0,0.946,0.8485,1.0,1.0,0.0
2026-08-18,7186,横浜フィナンシャルグループ,銀行業,56.06,0.6,監視,0.8853,0.799,0.2954,0.1789,0.6445,0.4202,0.0748,0.6868,0.0,0.2,0.3158,0.2,0.5952,,0.6901,0.6482,"3,4",1.0,1.0,1.0,1.0,1.0,0.7821,1.0,0.3,0.8778,0.3182,1.0,1.0,0.0
2026-08-18,7189,西日本フィナンシャルホールディングス,銀行業,64.31,0.4,除外,1.0,0.7945,0.4713,,0.3066,0.5428,0.3088,0.6337,0.4,,0.1579,0.5,0.5805,,0.3394,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8748,0.303,1.0,1.0,0.0
2026-08-18,7198,ＳＢＩアルヒ,その他金融業,33.43,0.2,除外,0.0,0.2188,0.4153,,0.703,0.2376,0.3099,0.5803,0.5333,0.0,0.4737,1.0,1.0,0.1077,0.7042,1.0,"1,2,3,4",,,,,,,,,0.2526,0.3,0.3226,0.0,
2026-08-18,7199,プレミアグループ,その他金融業,32.45,0.2,除外,0.0,0.0,0.509,,0.7889,0.6872,0.4745,0.0744,0.8,,0.1579,1.0,1.0,0.4104,0.7454,1.0,"1,2,3,4",,,,,,,,,,,,,0.5636
2026-08-18,7201,日産自動車,輸送用機器,20.79,0.0,除外,0.0,0.0,0.4178,,0.4136,0.431,0.397,0.8433,0.0,0.1364,0.3684,0.2,0.762,0.1408,0.592,0.1597,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,7202,いすゞ自動車,輸送用機器,47.62,0.0,除外,0.5001,0.5323,0.4928,,0.3798,0.3566,0.391,0.8234,0.4,0.2273,0.1053,0.2,0.9385,0.0705,0.5101,0.0,"1,2,3,4,5",0.0,1.0,0.5,1.0,0.784,0.1167,0.5,0.1,0.5292,0.7,0.3548,0.5449,
2026-08-18,7203,トヨタ自動車,輸送用機器,38.66,0.2,除外,0.4459,0.2652,0.235,,0.6002,0.0,0.2179,0.722,0.0,0.2273,0.0,0.2,0.8042,0.1944,0.4023,1.0,"1,2,3,4",0.0,0.6204,0.5,1.0,0.4044,0.0421,0.0,1.0,0.3808,0.325,0.3548,0.0,
2026-08-18,7211,三菱自動車工業,輸送用機器,26.76,0.2,除外,0.0,0.0,0.648,,0.4224,0.2762,0.7099,0.9391,0.6667,0.1364,0.0,0.5,0.2076,0.1278,0.6981,0.6561,"1,2,4,5",,,,,,,,,,,,,
2026-08-18,7220,武蔵精密工業,輸送用機器,32.06,0.0,除外,0.0,0.3086,0.414,,0.5597,1.0,0.0,0.3895,0.2667,0.8182,0.1579,0.2,0.6251,0.6157,0.8634,0.1346,"1,2,3,4,5",,,,,,,,,0.4295,0.45,0.3548,0.0,
2026-08-18,7224,新明和工業,輸送用機器,50.8,0.4,除外,0.3031,0.3384,0.6127,,0.7779,0.6125,0.2742,0.764,0.8,0.2273,0.1579,0.5,1.0,0.1431,0.9684,1.0,"1,2,4",0.0,0.8364,0.5,0.0,0.6883,0.0,0.0,0.4,0.4738,0.525,0.3548,0.0,
2026-08-18,7226,極東開発工業,輸送用機器,34.86,0.4,除外,0.0,0.0,0.6052,,0.7893,0.7037,0.3365,0.6472,0.7333,0.2273,0.2105,0.5,1.0,0.1574,1.0,1.0,"1,2,4",,,,,,,,,,,,,
2026-08-18,7231,トピー工業,輸送用機器,63.02,0.4,除外,0.4499,0.5937,0.704,,0.7732,1.0,0.4376,0.7783,0.6,0.2273,0.0,0.5,1.0,0.1479,0.945,1.0,"1,2,4",0.0,0.548,0.5,1.0,0.3883,0.1631,0.0,1.0,0.521,0.65,0.3548,0.849,
2026-08-18,7236,ティラド,輸送用機器,64.65,0.6,監視,0.9978,0.6797,0.4873,0.2895,0.7785,0.2581,0.3307,0.6272,0.7333,0.8,0.1579,0.2,0.8838,0.2302,1.0,1.0,"3,4",1.0,1.0,1.0,1.0,1.0,0.982,1.0,1.0,0.9738,1.0,0.3548,0.3902,0.0
2026-08-18,7238,曙ブレーキ工業,輸送用機器,30.79,0.2,除外,0.0,0.2125,0.2377,,0.7812,0.2495,0.1025,0.2656,0.3333,0.1364,0.2105,0.5,1.0,0.1844,0.9405,1.0,"1,2,3,4",,,,,,,,,0.2954,0.2,0.3548,0.0,
2026-08-18,7239,タチエス,輸送用機器,51.04,0.2,除外,0.9858,0.355,0.438,0.2252,0.5481,0.3605,0.3386,0.3864,0.6667,0.2273,0.4737,0.2,1.0,0.5094,0.0,0.6829,"2,3,4,5",1.0,1.0,1.0,1.0,0.9684,0.9183,1.0,1.0,0.4903,0.575,0.3548,0.0,0.0
2026-08-18,7240,ＮＯＫ,輸送用機器,48.89,0.2,除外,0.9001,0.5224,0.5045,0.12,0.3978,0.5469,0.2732,0.9312,0.2667,0.2273,0.0526,0.2,0.8941,0.1265,0.5697,0.0008,"2,3,4,5",1.0,1.0,0.5,1.0,1.0,0.7006,1.0,1.0,0.6192,0.8,0.3548,0.3155,0.0
2026-08-18,7241,フタバ産業,輸送用機器,48.16,0.2,除外,0.8483,0.4042,0.4213,0.3228,0.4116,0.2372,0.1799,0.8681,0.4,0.2273,0.7368,0.2,1.0,0.1593,0.487,0.0,"2,3,4,5",1.0,0.8005,0.5,1.0,0.9262,0.5601,1.0,1.0,0.4565,0.475,0.3548,0.3303,0.1273
2026-08-18,7242,カヤバ,輸送用機器,65.25,0.8,本命,0.8653,0.7026,0.6046,0.4636,0.6263,0.6157,0.4858,0.6503,0.6667,0.2273,1.0,0.5,1.0,0.1541,0.5748,0.7763,4,1.0,1.0,0.5,1.0,1.0,0.4226,1.0,1.0,0.6304,0.825,0.3548,1.0,0.1273
2026-08-18,7245,大同メタル工業,輸送用機器,61.92,0.6,監視,0.675,0.8025,0.6829,0.5435,0.3922,1.0,0.5035,0.9612,0.2667,0.8,0.2105,0.2,0.0,0.4821,0.543,0.5437,"4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.8801,0.975,0.3548,1.0,0.9636
2026-08-18,7246,プレス工業,輸送用機器,54.43,0.4,除外,0.9156,0.7357,0.2699,0.4574,0.343,0.0979,0.4484,0.0,0.5333,0.2273,0.6842,0.5,0.9114,0.4606,0.0,0.0,"3,4,5",1.0,1.0,0.5,1.0,1.0,0.825,1.0,1.0,0.6882,0.9,0.3548,1.0,0.4182
2026-08-18,7259,アイシン,輸送用機器,31.29,0.0,除外,0.0,0.3463,0.5011,,0.4041,0.3065,0.1854,0.7791,0.7333,0.0,0.2105,0.2,0.7947,0.1148,0.0,0.707,"1,2,3,4,5",,,,,,,,,0.4805,0.55,0.3548,0.0,
2026-08-18,7261,マツダ,輸送用機器,50.21,0.4,除外,0.8296,0.5122,0.4514,0.1068,0.6105,0.1745,0.4543,0.5767,0.6,0.2273,0.0,0.2,0.8363,0.1459,0.522,0.9378,"2,3,4",1.0,0.8486,0.5,1.0,0.9303,0.3576,1.0,1.0,0.5285,0.675,0.3548,0.4907,0.0
2026-08-18,7267,本田技研工業,輸送用機器,55.05,0.4,除外,0.8731,0.4729,0.6318,0.3648,0.4098,0.691,0.6161,0.6202,0.6,0.0909,0.75,0.2,0.8064,0.1295,0.3224,0.381,"2,4,5",1.0,0.574,0.5,1.0,1.0,0.9107,1.0,1.0,0.3118,0.225,0.3548,1.0,0.4182
2026-08-18,7269,スズキ,輸送用機器,31.24,0.0,除外,0.0,0.5372,0.4029,,0.3095,0.2098,0.5325,0.4026,0.4667,0.0,0.1579,0.5,0.68,0.1246,0.4334,0.0,"1,2,3,4,5",,,,,,,,,0.419,0.375,0.3548,1.0,
2026-08-18,7270,ＳＵＢＡＲＵ,輸送用機器,23.21,0.0,除外,0.0,0.3511,0.3078,,0.2697,0.222,0.3444,0.1315,0.5333,0.0,0.1579,0.2,0.8463,0.1599,0.0725,0.0,"1,2,3,4,5",,,,,,,,,0.2009,0.125,0.3548,0.7237,
2026-08-18,7272,ヤマハ発動機,輸送用機器,55.12,0.2,除外,0.9943,0.5274,0.4,,0.2829,0.0,1.0,0.0,0.6,,0.9474,0.2,0.5069,0.6248,0.0,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.9542,1.0,1.0,0.4048,0.35,0.3548,1.0,0.9684
2026-08-18,7276,小糸製作所,電気機器,57.21,0.2,除外,0.9259,0.5069,0.5048,0.4517,0.4712,0.2045,0.4505,0.7643,0.6,0.8636,0.3158,0.5,0.7226,0.3473,0.157,0.6578,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.7072,1.0,0.7,0.6852,0.4068,0.9355,0.0,0.1273
2026-08-18,7278,エクセディ,輸送用機器,54.92,0.4,除外,0.8869,0.4624,0.3871,0.2677,0.7421,0.2576,0.15,0.8741,0.2667,0.8182,0.0526,0.2,1.0,0.4134,0.5549,1.0,"2,3,4",1.0,1.0,1.0,1.0,0.9104,0.8846,1.0,0.3,0.6447,0.85,0.3548,0.0,0.0
2026-08-18,7279,ハイレックスコーポレーション,輸送用機器,32.45,0.0,除外,0.0,0.2297,0.5426,,0.5257,0.7189,0.1836,0.8678,0.4,0.2273,0.4211,0.2,0.8676,0.2353,0.0,1.0,"1,2,3,4,5",,,,,,,,,0.3141,0.25,0.3548,0.0,
2026-08-18,7280,ミツバ,電気機器,55.56,0.4,除外,0.75,0.4812,0.5273,0.2494,0.7703,0.7336,0.2809,0.6946,0.4,0.0909,0.3158,0.5,0.9164,0.1662,0.9985,1.0,"2,3,4",1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.6417,0.3475,0.9355,0.0,0.0909
2026-08-18,7282,豊田合成,輸送用機器,62.85,0.6,監視,0.9658,0.7769,0.4928,0.1816,0.7253,0.3519,0.3591,0.9268,0.3333,0.0,0.5263,0.2,0.517,,0.6589,1.0,"3,4",1.0,1.0,1.0,1.0,1.0,0.7267,1.0,1.0,0.8028,0.95,0.3548,1.0,0.0
2026-08-18,7283,愛三工業,輸送用機器,48.14,0.4,除外,0.8126,0.7254,0.4531,0.1895,0.2267,0.2754,0.6581,0.6122,0.2667,0.0,0.1579,0.2,0.0,,0.6801,0.0,"3,4,5",1.0,1.0,0.5,1.0,1.0,0.7007,1.0,0.3,0.6717,0.875,0.3548,1.0,0.4
2026-08-18,7287,日本精機,輸送用機器,48.05,0.2,除外,0.8624,0.5158,0.4279,0.3776,0.2188,0.4198,0.374,0.2512,0.6667,0.2273,0.2105,1.0,0.7486,0.1265,0.0,0.0,"2,3,4,5",1.0,1.0,0.5,1.0,1.0,0.6989,1.0,0.7,0.7834,0.925,0.3548,0.0,0.0727
2026-08-18,7296,エフ・シー・シー,輸送用機器,52.21,0.4,除外,0.9869,0.6128,0.3311,,0.1576,0.0,0.7911,0.0,0.5333,,0.7,0.5,0.4368,0.1937,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.8955,1.0,1.0,0.4963,0.6,0.3548,1.0,0.2727
2026-08-18,7309,シマノ,輸送用機器,40.81,0.2,除外,0.9823,0.0,0.5367,,0.1133,0.2956,0.5596,0.9585,0.3333,,1.0,0.2,0.3398,,0.0,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.8585,1.0,1.0,,,,,0.6182
2026-08-18,7313,テイ・エス　テック,輸送用機器,27.13,0.0,除外,0.0,0.1977,0.5413,,0.3463,0.8948,0.1779,0.8927,0.2,0.2273,0.4737,0.2,0.9693,0.1693,0.2466,0.0,"1,2,3,4,5",,,,,,,,,0.2609,0.175,0.3548,0.0,
2026-08-18,7322,三十三フィナンシャルグループ,銀行業,55.25,0.4,除外,0.8789,0.9012,0.5075,0.1658,0.3092,0.2158,0.4626,0.8184,0.5333,0.2,0.2632,0.2,0.5153,,0.4123,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.7313,1.0,0.3,0.9228,0.6818,1.0,1.0,0.0
2026-08-18,7327,第四北越フィナンシャルグループ,銀行業,68.24,0.4,除外,1.0,0.8117,0.547,,0.371,0.4551,0.4067,0.7263,0.6,,0.1579,0.5,0.6126,,0.5003,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8831,0.3636,1.0,1.0,0.0
2026-08-18,7337,ひろぎんホールディングス,銀行業,61.08,0.6,監視,0.986,0.7501,0.439,0.1,0.7792,0.2063,0.2737,0.7427,0.5333,0.2,0.0,0.2,0.7603,,0.6671,0.9102,"3,4",1.0,1.0,1.0,1.0,1.0,0.8878,1.0,1.0,0.8336,0.1667,1.0,1.0,0.0
2026-08-18,7350,おきなわフィナンシャルグループ,銀行業,67.35,0.4,除外,0.9903,0.862,0.4172,,0.4246,0.2517,0.2891,0.728,0.4,,0.775,0.2,0.6354,,0.5324,0.1061,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.9222,1.0,1.0,0.9025,0.5455,1.0,1.0,0.0
2026-08-18,7366,ＬＩＴＡＬＩＣＯ,サービス業,66.65,0.4,除外,1.0,0.5512,0.5098,,0.6048,0.3143,0.5732,0.3516,0.8,,0.1579,0.2,1.0,0.4158,0.0035,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5727,0.8353,0.129,0.6678,0.9737
2026-08-18,7380,十六フィナンシャルグループ,銀行業,56.82,0.4,除外,0.883,0.9225,0.5727,0.1395,0.3233,0.4165,0.4815,0.7926,0.6,0.2,0.1579,0.2,0.4862,,0.4837,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.764,1.0,0.3,0.9325,0.7576,1.0,1.0,0.0
2026-08-18,7381,ＣＣＩグループ,銀行業,63.07,0.4,除外,1.0,0.849,0.4635,,0.2102,0.4163,0.22,0.751,0.4667,,0.2105,0.2,0.4119,,0.2188,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8958,0.5,1.0,1.0,0.0
2026-08-18,7383,ネットプロテクションズホールディングス,その他金融業,29.84,0.2,除外,0.0,0.0,0.6325,,0.5611,1.0,0.121,0.8089,0.6,0.0,1.0,1.0,1.0,0.1667,0.608,0.4699,"1,2,4,5",,,,,,,,,,,,,
2026-08-18,7384,プロクレアホールディングス,銀行業,64.35,0.6,監視,0.9881,0.9617,0.6295,0.1513,0.4869,1.0,0.0282,0.8231,0.6667,0.2,0.1579,0.2,0.8786,,0.47,0.1122,"4,5",1.0,1.0,1.0,1.0,1.0,0.9049,1.0,1.0,0.9528,0.8939,1.0,1.0,0.0474
2026-08-18,7389,あいちフィナンシャルグループ,銀行業,54.77,0.4,除外,0.8626,0.9711,0.487,0.1526,0.265,0.3445,0.4031,0.8004,0.4,0.2,0.2105,0.2,0.554,,0.2411,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.6011,1.0,0.3,0.9603,0.9242,1.0,1.0,0.0
2026-08-18,7414,小野建,卸売業,47.54,0.4,除外,0.6878,0.441,0.6269,0.1463,0.4749,0.9131,0.4277,0.4334,0.7333,0.2273,0.1579,0.2,1.0,0.1423,0.4485,0.3089,"2,4,5",1.0,0.5929,0.5,1.0,0.3075,0.802,1.0,0.3,0.2031,0.1739,0.3871,1.0,0.0
2026-08-18,7419,ノジマ,小売業,54.47,0.4,除外,0.6092,0.3634,0.5476,0.5606,0.6425,0.5231,0.1902,0.9437,0.5333,0.8636,0.2632,0.2,0.7785,0.4444,0.3471,1.0,"2,3,4",1.0,0.6874,1.0,0.0,0.8543,0.3321,1.0,0.0,0.5307,0.8261,0.0968,0.0,0.9158
2026-08-18,7421,カッパ・クリエイト,小売業,30.31,0.0,除外,0.0,0.4653,0.386,0.2018,0.4624,0.2978,0.3606,0.5524,0.3333,0.4091,0.0526,0.2,0.5617,,0.1737,0.6517,"1,2,3,4,5",,,,,,,,,0.2601,0.5043,0.0968,1.0,0.1455
2026-08-18,7433,伯東,卸売業,56.79,0.2,除外,0.9907,0.5957,0.2977,,0.3875,0.0,0.5498,0.3075,0.3333,,0.5789,0.2,0.7094,,0.0,0.4532,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.9259,1.0,1.0,0.485,0.5109,0.3871,1.0,0.5
2026-08-18,7447,ナガイレーベン,卸売業,15.59,0.0,除外,0.0,0.0,0.3256,0.1382,0.3157,0.0,0.5033,0.5326,0.2667,0.0,0.0526,0.5,0.6795,0.1315,0.4516,0.0,"1,2,3,4,5",,,,,,,,,,,,,0.0
2026-08-18,7453,良品計画,小売業,62.63,0.2,除外,0.9966,0.5931,0.5805,,0.3349,0.3596,0.7071,0.8554,0.4,,1.0,0.2,0.3391,0.2251,0.7752,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.9726,1.0,1.0,0.4843,0.7913,0.0968,1.0,0.6316
